customer_id,tenure_months,monthly_charges,support_tickets,contract,total_charges,churn
1841,12,34.69,1,Month-to-month,416.28,0
1842,45,61.56,0,Month-to-month,2770.2,0
1843,44,91.14,0,Month-to-month,4010.16,0
1844,8,36.78,0,Month-to-month,294.24,0
1845,49,58.9,1,Month-to-month,2886.1,0
1846,57,69.79,0,One year,3978.03,0
1847,33,113.5,0,One year,3745.5,0
1848,30,25.52,0,Month-to-month,765.6,1
1849,53,102.9,0,Month-to-month,5453.7,0
1850,41,118.42,0,Month-to-month,4855.22,0
1851,25,46.73,1,Month-to-month,1168.25,1
1852,44,109.01,0,Month-to-month,4796.44,0
1853,52,49.03,0,Month-to-month,2549.56,0
1854,11,99.9,0,Month-to-month,1098.9,0
1855,31,65.99,1,One year,2045.69,0
1856,50,79.76,0,Month-to-month,3988.0,0
1857,19,43.67,0,Month-to-month,829.73,0
1858,11,88.76,1,Month-to-month,976.36,0
1859,40,34.87,0,Month-to-month,1394.8,0
1860,7,75.97,0,One year,531.79,0
1861,8,69.43,0,One year,555.44,0
1862,16,103.72,0,Month-to-month,1659.52,0
1863,13,68.15,0,One year,885.95,0
1864,52,98.47,1,Month-to-month,5120.44,1
1865,1,60.03,0,One year,60.03,0
1866,4,50.79,0,Month-to-month,203.16,0
1867,52,98.72,0,Two year,5133.44,0
1868,16,61.85,1,Two year,989.6,0
1869,4,69.68,1,Month-to-month,278.72,0
1870,18,77.73,1,One year,1399.14,0
1871,3,101.97,1,Month-to-month,305.91,0
1872,16,78.13,0,Month-to-month,1250.08,1
1873,1,60.61,0,Two year,60.61,0
1874,20,36.06,0,Month-to-month,721.2,0
1875,45,90.21,1,Month-to-month,4059.45,0
1876,24,108.32,1,Month-to-month,2599.68,1
1877,22,30.84,0,One year,678.48,0
1878,57,66.62,0,One year,3797.34,1
1879,1,113.45,0,Month-to-month,113.45,0
1880,31,76.35,1,Month-to-month,2366.85,0
1881,21,74.53,0,One year,1565.13,0
1882,2,26.35,1,One year,52.7,0
1883,46,73.53,1,One year,3382.38,0
1884,21,85.45,0,Month-to-month,1794.45,0
1885,43,34.66,0,Month-to-month,1490.38,0
1886,13,115.64,1,Month-to-month,1503.32,0
1887,23,39.62,0,Month-to-month,911.26,0
1888,15,87.39,0,One year,1310.85,1
1889,25,47.43,0,Month-to-month,1185.75,0
1890,47,30.84,0,Month-to-month,1449.48,0
1891,45,46.09,1,Month-to-month,2074.05,0
1892,44,53.42,0,Month-to-month,2350.48,0
1893,41,66.47,0,Month-to-month,2725.27,0
1894,33,43.44,0,Two year,1433.52,0
1895,17,92.75,0,Month-to-month,1576.75,1
1896,7,100.72,1,Month-to-month,705.04,0
1897,55,99.1,0,Month-to-month,5450.5,1
1898,25,91.57,0,Two year,2289.25,0
1899,14,46.96,1,Month-to-month,657.44,0
1900,26,41.05,2,One year,1067.3,1
1901,36,30.91,0,Month-to-month,1112.76,0
1902,58,59.67,1,Month-to-month,3460.86,0
1903,32,28.73,0,Month-to-month,919.36,1
1904,59,85.54,0,Two year,5046.86,0
1905,40,114.98,0,Month-to-month,4599.2,0
1906,15,95.56,0,One year,1433.4,0
1907,50,31.69,1,One year,1584.5,0
1908,30,22.05,0,Month-to-month,661.5,0
1909,49,53.49,2,Month-to-month,2621.01,0
1910,47,119.29,0,Month-to-month,5606.63,0
1911,14,51.28,2,Month-to-month,717.92,0
1912,20,93.75,2,Month-to-month,1875.0,0
1913,16,91.65,0,One year,1466.4,1
1914,34,77.26,1,Month-to-month,2626.84,0
1915,42,56.76,0,Two year,2383.92,0
1916,36,40.83,0,Two year,1469.88,0
1917,26,118.0,0,Month-to-month,3068.0,0
1918,52,26.59,0,One year,1382.68,0
1919,35,43.62,1,Month-to-month,1526.7,0
1920,23,50.89,0,Month-to-month,1170.47,0
1921,34,110.95,0,Month-to-month,3772.3,0
1922,56,91.34,0,One year,5115.04,1
1923,36,46.54,0,Month-to-month,1675.44,0
1924,15,36.45,1,Two year,546.75,0
1925,8,108.05,0,Two year,864.4,1
1926,33,99.38,0,Month-to-month,3279.54,1
1927,4,23.84,1,Month-to-month,95.36,0
1928,4,107.93,0,Month-to-month,431.72,1
1929,32,78.79,0,Month-to-month,2521.28,1
1930,57,65.75,0,Month-to-month,3747.75,0
1931,58,87.39,1,Two year,5068.62,0
1932,33,23.94,0,Month-to-month,790.02,0
1933,47,53.03,0,Month-to-month,2492.41,0
1934,26,28.8,0,Month-to-month,748.8,0
1935,22,88.36,0,Two year,1943.92,0
1936,29,59.8,0,Month-to-month,1734.2,0
1937,36,67.9,1,Month-to-month,2444.4,0
1938,37,48.98,0,Month-to-month,1812.26,0
1939,21,98.83,0,Month-to-month,2075.43,0
1940,59,24.65,1,Month-to-month,1454.35,0
1941,1,48.11,0,Month-to-month,48.11,0
1942,41,79.06,0,Two year,3241.46,0
1943,15,99.01,0,Month-to-month,1485.15,0
1944,15,80.16,0,Two year,1202.4,0
1945,41,93.05,0,Month-to-month,3815.05,0
1946,48,22.35,0,Month-to-month,1072.8,0
1947,28,45.49,1,Month-to-month,1273.72,0
1948,8,24.21,0,Month-to-month,193.68,0
1949,57,70.0,0,Month-to-month,3990.0,0
1950,43,118.91,0,One year,5113.13,0
1951,15,21.35,0,Month-to-month,320.25,0
1952,30,64.09,0,Month-to-month,1922.7,0
1953,52,20.48,0,Month-to-month,1064.96,0
1954,19,81.29,0,Month-to-month,1544.51,0
1955,15,38.34,0,Month-to-month,575.1,0
1956,11,91.27,0,Month-to-month,1003.97,0
1957,36,35.96,0,Month-to-month,1294.56,1
1958,50,102.86,0,Month-to-month,5143.0,0
1959,30,40.62,0,One year,1218.6,0
1960,16,55.22,0,One year,883.52,0
1961,58,43.06,0,One year,2497.48,0
1962,26,100.77,1,Month-to-month,2620.02,0
1963,5,69.03,0,One year,345.15,0
1964,6,107.38,0,Month-to-month,644.28,0
1965,42,33.01,0,Two year,1386.42,0
1966,37,69.9,0,One year,2586.3,0
1967,41,97.66,0,Month-to-month,4004.06,0
1968,23,118.12,0,Month-to-month,2716.76,0
1969,30,87.34,0,Two year,2620.2,0
1970,54,38.3,1,Month-to-month,2068.2,0
1971,17,95.98,2,Two year,1631.66,0
1972,9,27.46,0,Two year,247.14,0
1973,30,96.28,0,Month-to-month,2888.4,0
1974,39,102.78,0,One year,4008.42,0
1975,39,75.92,0,Two year,2960.88,1
1976,15,69.27,0,One year,1039.05,0
1977,57,113.65,2,Month-to-month,6478.05,0
1978,55,20.01,0,One year,1100.55,0
1979,43,20.96,0,Two year,901.28,0
1980,37,45.2,0,One year,1672.4,0
1981,1,70.57,0,Month-to-month,70.57,0
1982,5,74.04,1,One year,370.2,0
1983,45,57.13,0,Month-to-month,2570.85,0
1984,38,49.27,1,Month-to-month,1872.26,0
1985,21,40.24,0,Month-to-month,845.04,0
1986,10,100.03,1,Two year,1000.3,1
1987,51,51.59,0,Month-to-month,2631.09,0
1988,17,69.25,0,One year,1177.25,1
1989,51,101.13,0,Month-to-month,5157.63,1
1990,36,81.24,0,Month-to-month,2924.64,0
1991,39,60.86,0,Two year,2373.54,0
1992,9,37.69,1,Month-to-month,339.21,0
1993,16,59.77,0,One year,956.32,0
1994,40,68.52,2,Month-to-month,2740.8,1
1995,3,119.06,0,Month-to-month,357.18,0
1996,50,48.42,0,Two year,2421.0,1
1997,36,36.56,0,Month-to-month,1316.16,1
1998,34,42.06,0,Two year,1430.04,0
1999,16,41.15,1,Month-to-month,658.4,0
2000,16,27.6,0,Month-to-month,441.6,0
2001,16,56.49,0,One year,903.84,1
2002,31,48.47,0,Two year,1502.57,1
2003,3,108.76,0,One year,326.28,0
2004,35,98.03,1,Month-to-month,3431.05,1
2005,20,30.91,0,Month-to-month,618.2,0
2006,58,105.05,1,Month-to-month,6092.9,0
2007,30,30.96,3,Month-to-month,928.8,0
2008,19,92.02,0,Two year,1748.38,0
2009,39,77.28,0,One year,3013.92,0
2010,11,28.68,0,One year,315.48,0
2011,19,110.53,0,Month-to-month,2100.07,0
2012,26,107.46,2,Month-to-month,2793.96,0
2013,18,104.39,0,Month-to-month,1879.02,0
2014,50,56.96,0,One year,2848.0,1
2015,38,42.3,0,One year,1607.4,0
2016,21,119.71,0,Month-to-month,2513.91,0
2017,41,101.73,0,Month-to-month,4170.93,1
2018,53,24.21,0,Month-to-month,1283.13,0
2019,47,57.33,0,One year,2694.51,0
2020,24,101.22,0,Month-to-month,2429.28,0
2021,19,72.84,0,Month-to-month,1383.96,0
2022,16,44.71,0,One year,715.36,0
2023,52,99.29,2,Two year,5163.08,0
2024,33,46.18,0,Month-to-month,1523.94,0
2025,38,20.04,0,One year,761.52,0
2026,31,43.13,0,Month-to-month,1337.03,0
2027,41,119.34,1,Month-to-month,4892.94,0
2028,51,85.62,0,Month-to-month,4366.62,0
2029,10,42.07,0,Month-to-month,420.7,0
2030,5,88.61,1,One year,443.05,0
2031,17,88.69,0,Two year,1507.73,0
2032,16,84.07,0,Month-to-month,1345.12,0
2033,1,27.05,0,Month-to-month,27.05,1
2034,52,44.3,0,Month-to-month,2303.6,0
2035,28,107.08,0,One year,2998.24,0
2036,21,93.47,0,Month-to-month,1962.87,0
2037,42,36.78,0,Month-to-month,1544.76,1
2038,55,49.86,0,Month-to-month,2742.3,0
2039,24,76.27,1,Month-to-month,1830.48,0
2040,7,102.64,1,Two year,718.48,0
2041,25,40.05,1,One year,1001.25,0
2042,1,30.17,0,Two year,30.17,0
2043,57,58.19,0,Month-to-month,3316.83,0
2044,49,111.24,1,Month-to-month,5450.76,0
2045,54,46.05,2,Month-to-month,2486.7,0
2046,51,30.83,0,Month-to-month,1572.33,0
2047,17,25.59,0,One year,435.03,0
2048,29,55.17,0,One year,1599.93,0
2049,25,23.76,0,One year,594.0,0
2050,55,78.3,0,Two year,4306.5,0
2051,2,87.26,1,Month-to-month,174.52,0
2052,10,66.05,1,Two year,660.5,0
2053,22,94.11,0,Month-to-month,2070.42,1
2054,1,70.1,0,Two year,70.1,0
2055,13,90.24,0,Month-to-month,1173.12,0
2056,33,43.06,0,One year,1420.98,0
2057,41,94.46,0,Month-to-month,3872.86,0
2058,18,70.16,1,Two year,1262.88,0
2059,20,90.54,0,Month-to-month,1810.8,0
2060,31,64.67,1,Two year,2004.77,0
2061,24,70.59,0,Month-to-month,1694.16,0
2062,54,24.15,1,Two year,1304.1,0
2063,34,68.93,0,Month-to-month,2343.62,1
2064,19,34.23,2,One year,650.37,0
2065,47,34.25,0,One year,1609.75,0
2066,23,63.34,0,Two year,1456.82,0
2067,4,77.62,0,Month-to-month,310.48,0
2068,35,54.3,0,Month-to-month,1900.5,0
2069,50,36.05,0,Month-to-month,1802.5,0
2070,25,94.14,0,One year,2353.5,0
2071,7,116.31,1,Month-to-month,814.17,0
2072,38,93.36,1,Month-to-month,3547.68,0
2073,59,27.71,0,Month-to-month,1634.89,0
2074,58,104.09,0,Month-to-month,6037.22,0
2075,34,26.75,1,Month-to-month,909.5,0
2076,13,63.63,0,Month-to-month,827.19,0
2077,38,112.89,0,Month-to-month,4289.82,0
2078,16,46.32,0,Month-to-month,741.12,0
2079,2,32.8,0,Month-to-month,65.6,0
2080,59,96.22,0,Month-to-month,5676.98,0
2081,7,112.86,0,Month-to-month,790.02,0
2082,16,52.58,0,Month-to-month,841.28,0
2083,29,43.25,1,Month-to-month,1254.25,1
2084,4,38.25,0,Month-to-month,153.0,0
2085,33,116.32,0,Month-to-month,3838.56,0
2086,22,77.66,0,Month-to-month,1708.52,0
2087,45,106.01,1,Month-to-month,4770.45,0
2088,30,50.83,1,Month-to-month,1524.9,0
2089,47,25.64,0,Month-to-month,1205.08,0
2090,56,65.38,1,Month-to-month,3661.28,1
2091,4,40.71,0,Month-to-month,162.84,0
2092,3,71.9,0,One year,215.7,0
2093,29,73.8,0,Month-to-month,2140.2,0
2094,58,49.43,0,Month-to-month,2866.94,0
2095,21,50.75,1,One year,1065.75,0
2096,44,22.42,0,One year,986.48,0
2097,31,62.04,0,One year,1923.24,0
2098,30,52.37,0,Month-to-month,1571.1,0
2099,21,81.95,0,One year,1720.95,0
2100,53,105.98,0,Month-to-month,5616.94,0
2101,32,69.26,0,Two year,2216.32,0
2102,26,28.27,0,Month-to-month,735.02,0
2103,58,113.35,0,Month-to-month,6574.3,0
2104,42,100.83,0,Month-to-month,4234.86,0
2105,53,56.55,0,Two year,2997.15,0
2106,47,53.07,0,One year,2494.29,0
2107,57,113.79,1,One year,6486.03,0
2108,18,57.49,0,One year,1034.82,1
2109,23,83.58,1,One year,1922.34,0
2110,55,118.53,0,Month-to-month,6519.15,0
2111,14,23.67,1,Month-to-month,331.38,0
2112,31,51.46,1,Month-to-month,1595.26,0
2113,24,43.12,0,One year,1034.88,0
2114,51,112.24,0,Month-to-month,5724.24,0
2115,37,75.11,0,One year,2779.07,0
2116,22,25.37,0,One year,558.14,0
2117,8,95.52,1,One year,764.16,0
2118,4,88.41,0,Month-to-month,353.64,0
2119,24,86.22,0,Month-to-month,2069.28,1
2120,13,115.57,0,Month-to-month,1502.41,0
2121,50,107.46,0,One year,5373.0,0
2122,14,95.33,1,One year,1334.62,0
2123,55,42.27,0,Month-to-month,2324.85,0
2124,8,33.8,0,Two year,270.4,0
2125,42,42.09,1,Month-to-month,1767.78,1
2126,53,40.55,0,Month-to-month,2149.15,0
2127,31,76.8,1,Month-to-month,2380.8,0
2128,27,86.3,0,One year,2330.1,0
2129,9,72.74,0,Month-to-month,654.66,0
2130,40,25.63,0,One year,1025.2,0
2131,33,56.32,0,Month-to-month,1858.56,0
2132,21,116.77,0,Month-to-month,2452.17,0
2133,18,89.55,1,Month-to-month,1611.9,0
2134,10,56.97,0,Month-to-month,569.7,0
2135,40,87.16,1,Month-to-month,3486.4,0
2136,57,46.51,0,Month-to-month,2651.07,0
2137,55,27.75,1,Two year,1526.25,0
2138,26,72.81,0,Month-to-month,1893.06,0
2139,2,48.98,0,Month-to-month,97.96,1
2140,32,68.17,0,Month-to-month,2181.44,0
2141,57,110.2,0,One year,6281.4,0
2142,36,85.17,1,One year,3066.12,0
2143,53,92.33,0,Month-to-month,4893.49,0
2144,44,30.26,0,Month-to-month,1331.44,0
2145,28,67.97,0,Month-to-month,1903.16,1
2146,40,60.43,0,Two year,2417.2,1
2147,51,84.69,1,One year,4319.19,1
2148,19,48.77,0,Two year,926.63,0
2149,23,58.31,0,One year,1341.13,0
2150,2,118.1,0,Month-to-month,236.2,1
2151,35,31.48,0,One year,1101.8,0
2152,3,39.99,0,Month-to-month,119.97,0
2153,18,43.9,0,Month-to-month,790.2,0
2154,22,89.67,0,One year,1972.74,0
2155,12,91.37,0,Month-to-month,1096.44,0
2156,30,98.48,0,One year,2954.4,0
2157,54,58.1,0,One year,3137.4,0
2158,19,105.24,0,Month-to-month,1999.56,1
2159,12,89.73,0,Month-to-month,1076.76,0
2160,44,91.33,0,Month-to-month,4018.52,0
2161,20,102.2,1,One year,2044.0,0
2162,4,82.89,0,One year,331.56,0
2163,20,62.22,0,Month-to-month,1244.4,0
2164,1,23.08,0,Month-to-month,23.08,0
2165,30,79.55,0,Month-to-month,2386.5,0
2166,22,76.38,0,Month-to-month,1680.36,0
2167,52,80.08,2,One year,4164.16,0
2168,28,52.29,1,Month-to-month,1464.12,0
2169,50,75.49,0,One year,3774.5,1
2170,33,37.17,0,Month-to-month,1226.61,1
2171,23,84.99,0,Two year,1954.77,0
2172,21,27.17,0,Two year,570.57,0
2173,36,107.51,0,Two year,3870.36,1
2174,18,41.61,0,Month-to-month,748.98,0
2175,59,49.38,0,One year,2913.42,0
2176,6,108.47,0,Month-to-month,650.82,0
2177,12,108.36,0,Month-to-month,1300.32,0
2178,6,103.63,1,Month-to-month,621.78,0
2179,10,52.69,0,Month-to-month,526.9,0
2180,47,110.23,1,Month-to-month,5180.81,1
2181,11,97.18,0,One year,1068.98,0
2182,30,85.81,0,Month-to-month,2574.3,1
2183,33,109.98,0,One year,3629.34,0
2184,39,98.31,0,Month-to-month,3834.09,0
2185,43,62.47,0,Month-to-month,2686.21,0
2186,24,52.43,0,Month-to-month,1258.32,0
2187,59,59.39,0,Two year,3504.01,0
2188,41,26.14,0,One year,1071.74,0
2189,32,56.34,0,Month-to-month,1802.88,0
2190,19,55.3,0,Two year,1050.7,0
2191,41,106.56,1,Two year,4368.96,0
2192,6,108.87,0,One year,653.22,1
2193,49,116.31,0,Month-to-month,5699.19,1
2194,29,52.82,1,One year,1531.78,0
2195,16,89.33,2,Month-to-month,1429.28,0
2196,41,83.31,0,Two year,3415.71,0
2197,43,44.24,0,Month-to-month,1902.32,0
2198,19,107.0,0,One year,2033.0,0
2199,11,41.41,1,Two year,455.51,0
2200,41,94.77,0,One year,3885.57,0
2201,26,34.47,1,Two year,896.22,0
2202,5,30.68,0,Month-to-month,153.4,0
2203,50,92.03,1,Month-to-month,4601.5,0
2204,19,72.63,0,Two year,1379.97,1
2205,50,64.29,0,Month-to-month,3214.5,0
2206,23,97.82,1,Month-to-month,2249.86,0
2207,47,55.87,0,Month-to-month,2625.89,1
2208,14,105.33,0,Month-to-month,1474.62,0
2209,22,116.22,1,Two year,2556.84,0
2210,17,117.91,1,Month-to-month,2004.47,0
2211,55,47.76,0,Two year,2626.8,1
2212,18,61.5,0,Month-to-month,1107.0,0
2213,31,92.5,0,Month-to-month,2867.5,0
2214,49,109.49,0,One year,5365.01,0
2215,50,91.13,0,Two year,4556.5,0
2216,52,95.81,0,Month-to-month,4982.12,1
2217,15,108.34,0,One year,1625.1,0
2218,31,56.69,0,Two year,1757.39,0
2219,11,74.25,0,One year,816.75,0
2220,22,73.48,0,Month-to-month,1616.56,0
2221,5,84.76,0,Month-to-month,423.8,0
2222,8,109.52,0,Month-to-month,876.16,0
2223,55,80.08,1,Month-to-month,4404.4,0
2224,21,116.99,1,Month-to-month,2456.79,0
2225,35,93.21,0,Month-to-month,3262.35,0
2226,42,61.53,0,Month-to-month,2584.26,1
2227,36,78.11,0,Two year,2811.96,0
2228,51,112.23,0,Month-to-month,5723.73,0
2229,57,81.85,1,Month-to-month,4665.45,0
2230,14,90.99,0,Month-to-month,1273.86,1
2231,59,86.13,0,Month-to-month,5081.67,0
2232,12,53.61,1,Month-to-month,643.32,0
2233,53,40.33,0,Two year,2137.49,0
2234,46,60.78,0,Month-to-month,2795.88,0
2235,3,35.08,0,Month-to-month,105.24,0
2236,22,102.63,0,One year,2257.86,0
2237,18,91.05,0,One year,1638.9,1
2238,59,60.11,1,Month-to-month,3546.49,0
2239,31,37.14,0,Month-to-month,1151.34,0
2240,35,107.58,0,One year,3765.3,0
2241,28,83.91,0,Two year,2349.48,0
2242,22,119.66,0,One year,2632.52,0
2243,52,30.11,0,Month-to-month,1565.72,0
2244,36,44.48,2,Month-to-month,1601.28,0
2245,52,28.37,0,Month-to-month,1475.24,1
2246,29,94.47,1,One year,2739.63,0
2247,35,35.96,0,Month-to-month,1258.6,1
2248,28,108.17,0,Month-to-month,3028.76,0
2249,11,69.15,1,One year,760.65,0
2250,9,72.62,0,One year,653.58,0
2251,12,24.25,0,Month-to-month,291.0,0
2252,18,81.41,0,Month-to-month,1465.38,0
2253,28,42.76,0,One year,1197.28,0
2254,26,41.35,0,Month-to-month,1075.1,0
2255,23,109.53,1,Month-to-month,2519.19,0
2256,37,108.8,0,Month-to-month,4025.6,0
2257,15,20.53,0,Month-to-month,307.95,0
2258,4,103.23,0,Month-to-month,412.92,0
2259,29,110.23,0,Two year,3196.67,0
2260,21,71.19,1,One year,1494.99,0
2261,9,85.62,1,Month-to-month,770.58,0
2262,44,96.78,1,Two year,4258.32,0
2263,36,88.54,0,Two year,3187.44,0
2264,9,65.91,0,Two year,593.19,0
2265,56,77.35,0,Month-to-month,4331.6,0
2266,18,77.41,0,Month-to-month,1393.38,0
2267,52,104.21,0,Month-to-month,5418.92,0
2268,47,44.04,0,Month-to-month,2069.88,0
2269,53,95.72,0,One year,5073.16,0
2270,33,101.23,0,Month-to-month,3340.59,0
2271,35,99.7,0,One year,3489.5,0
2272,20,100.77,0,Month-to-month,2015.4,1
2273,28,102.93,0,Two year,2882.04,1
2274,32,61.75,0,Month-to-month,1976.0,0
2275,53,81.79,0,Month-to-month,4334.87,0
2276,51,95.52,0,Month-to-month,4871.52,0
2277,17,96.98,0,Month-to-month,1648.66,0
2278,28,115.86,0,One year,3244.08,0
2279,43,117.51,0,Two year,5052.93,0
2280,47,76.47,1,Month-to-month,3594.09,0
2281,16,66.57,0,Month-to-month,1065.12,0
2282,27,103.55,0,Two year,2795.85,0
2283,38,42.0,0,One year,1596.0,0
2284,25,96.64,0,Month-to-month,2416.0,0
2285,56,39.2,0,Month-to-month,2195.2,0
2286,57,79.16,1,Month-to-month,4512.12,0
2287,41,80.68,0,One year,3307.88,0
2288,53,64.18,0,One year,3401.54,0
2289,39,106.46,1,Month-to-month,4151.94,0
2290,20,74.35,0,One year,1487.0,0
2291,45,69.27,0,One year,3117.15,0
2292,21,61.81,1,Month-to-month,1298.01,0
2293,22,26.22,0,One year,576.84,0
2294,2,56.21,0,Two year,112.42,0
2295,5,29.28,0,Month-to-month,146.4,1
2296,29,76.56,0,Month-to-month,2220.24,0
2297,54,84.05,0,Month-to-month,4538.7,0
2298,19,96.78,1,Month-to-month,1838.82,0
2299,5,83.25,0,Month-to-month,416.25,0
2300,17,38.71,1,Month-to-month,658.07,0
2301,15,95.02,0,One year,1425.3,0
2302,57,74.89,0,Month-to-month,4268.73,0
2303,45,30.22,0,One year,1359.9,0
2304,36,22.48,0,Month-to-month,809.28,0
2305,40,49.87,0,Month-to-month,1994.8,0
2306,47,89.0,0,Month-to-month,4183.0,0
2307,33,113.28,1,Month-to-month,3738.24,0
2308,4,116.65,0,Month-to-month,466.6,0
2309,54,96.45,0,Two year,5208.3,0
2310,12,49.32,0,Month-to-month,591.84,0
2311,54,82.21,0,Month-to-month,4439.34,0
2312,9,43.11,0,Month-to-month,387.99,0
2313,35,95.07,0,Month-to-month,3327.45,1
2314,34,36.59,1,One year,1244.06,0
2315,47,95.65,0,Month-to-month,4495.55,1
2316,29,106.86,0,Month-to-month,3098.94,1
2317,26,71.95,1,Month-to-month,1870.7,0
2318,4,26.56,1,One year,106.24,0
2319,2,64.89,2,Month-to-month,129.78,0
2320,35,103.78,0,Month-to-month,3632.3,0
2321,9,37.98,0,Month-to-month,341.82,1
2322,48,23.86,0,Two year,1145.28,0
2323,26,93.27,0,Month-to-month,2425.02,0
2324,28,76.3,0,Month-to-month,2136.4,0
2325,58,24.21,0,One year,1404.18,0
2326,30,118.49,0,Month-to-month,3554.7,0
2327,26,76.93,0,Two year,2000.18,0
2328,14,78.52,0,Month-to-month,1099.28,0
2329,11,98.99,0,One year,1088.89,0
2330,17,110.26,0,Two year,1874.42,0
2331,16,26.08,0,Two year,417.28,0
2332,11,54.85,1,Month-to-month,603.35,0
2333,13,40.01,0,One year,520.13,0
2334,34,66.52,0,Month-to-month,2261.68,0
2335,1,29.15,0,One year,29.15,1
2336,31,26.81,0,One year,831.11,0
2337,4,50.09,1,One year,200.36,0
2338,18,110.43,0,Month-to-month,1987.74,1
2339,1,117.55,0,One year,117.55,0
2340,39,96.37,0,Month-to-month,3758.43,1
2341,59,20.07,0,One year,1184.13,1
2342,4,93.52,0,One year,374.08,0
2343,31,22.2,0,Month-to-month,688.2,1
2344,22,36.86,0,Month-to-month,810.92,1
2345,27,21.05,0,Two year,568.35,0
2346,32,34.91,0,One year,1117.12,1
2347,11,88.75,0,Month-to-month,976.25,0
2348,6,90.2,0,One year,541.2,0
2349,34,57.11,0,Month-to-month,1941.74,0
2350,37,93.12,1,Month-to-month,3445.44,1
2351,10,104.73,0,Month-to-month,1047.3,0
2352,53,33.04,1,Month-to-month,1751.12,1
2353,47,28.74,0,Month-to-month,1350.78,0
2354,1,57.19,0,Month-to-month,57.19,0
2355,40,60.39,0,Month-to-month,2415.6,0
2356,56,47.64,0,One year,2667.84,1
2357,44,95.42,0,One year,4198.48,0
2358,46,52.18,1,Two year,2400.28,0
2359,6,100.01,0,Month-to-month,600.06,0
2360,11,111.13,0,One year,1222.43,0
2361,53,71.31,0,One year,3779.43,0
2362,4,62.94,0,Month-to-month,251.76,0
2363,40,29.16,0,Two year,1166.4,0
2364,14,47.37,0,Month-to-month,663.18,0
2365,38,108.66,0,Month-to-month,4129.08,0
2366,17,44.59,0,Month-to-month,758.03,0
2367,26,82.12,0,Month-to-month,2135.12,0
2368,44,69.5,0,Month-to-month,3058.0,0
2369,47,29.44,0,Month-to-month,1383.68,0
2370,8,109.94,0,Month-to-month,879.52,1
2371,44,26.78,0,Month-to-month,1178.32,0
2372,1,88.07,0,Month-to-month,88.07,0
2373,57,117.2,1,Month-to-month,6680.4,0
2374,15,90.94,0,One year,1364.1,0
2375,56,52.59,0,Month-to-month,2945.04,0
2376,56,27.34,0,Two year,1531.04,0
2377,53,77.97,0,Two year,4132.41,0
2378,15,93.35,1,One year,1400.25,0
2379,34,55.88,0,Two year,1899.92,0
2380,47,85.38,0,Month-to-month,4012.86,0
2381,54,76.66,1,Month-to-month,4139.64,1
2382,1,23.41,0,Month-to-month,23.41,0
2383,15,112.07,1,Month-to-month,1681.05,1
2384,3,58.0,1,Month-to-month,174.0,0
2385,36,57.94,0,Month-to-month,2085.84,0
2386,32,104.64,0,Month-to-month,3348.48,0
2387,40,68.43,1,Month-to-month,2737.2,0
2388,8,65.11,1,Month-to-month,520.88,0
2389,8,83.99,0,Month-to-month,671.92,1
2390,17,41.18,0,One year,700.06,0
2391,3,72.83,1,Month-to-month,218.49,0
2392,6,86.86,1,Month-to-month,521.16,1
2393,39,73.88,0,Month-to-month,2881.32,0
2394,51,90.88,0,Month-to-month,4634.88,0
2395,59,79.85,0,Month-to-month,4711.15,0
2396,52,104.14,0,Month-to-month,5415.28,0
2397,16,107.92,0,One year,1726.72,0
2398,15,29.78,2,Month-to-month,446.7,0
2399,41,45.86,0,One year,1880.26,1
2400,14,25.47,0,Month-to-month,356.58,1
2401,13,42.89,0,Month-to-month,557.57,0
2402,38,92.09,0,One year,3499.42,0
2403,12,27.85,0,Month-to-month,334.2,0
2404,16,35.51,0,Month-to-month,568.16,1
2405,32,97.08,1,Two year,3106.56,0
2406,47,64.43,0,Month-to-month,3028.21,0
2407,50,49.01,1,One year,2450.5,0
2408,35,84.4,0,Month-to-month,2954.0,1
2409,7,108.69,0,Two year,760.83,0
2410,43,23.76,0,Month-to-month,1021.68,0
2411,6,89.31,0,One year,535.86,0
2412,59,86.86,0,Two year,5124.74,0
2413,22,106.8,0,Month-to-month,2349.6,1
2414,44,39.64,1,Month-to-month,1744.16,0
2415,45,91.28,0,Two year,4107.6,0
2416,7,30.39,2,Month-to-month,212.73,0
2417,9,25.66,0,One year,230.94,0
2418,13,88.08,1,One year,1145.04,0
2419,47,22.26,0,Month-to-month,1046.22,0
2420,47,24.43,0,Month-to-month,1148.21,1
2421,19,23.7,0,One year,450.3,0
2422,8,66.54,0,One year,532.32,0
2423,30,95.79,1,Month-to-month,2873.7,0
2424,19,119.22,0,One year,2265.18,0
2425,10,42.66,0,Two year,426.6,1
2426,47,99.24,0,Month-to-month,4664.28,0
2427,23,99.52,0,One year,2288.96,0
2428,21,107.22,0,One year,2251.62,0
2429,34,51.43,0,Month-to-month,1748.62,0
2430,48,33.29,2,One year,1597.92,0
2431,56,99.67,0,Month-to-month,5581.52,0
2432,25,76.75,0,One year,1918.75,0
2433,10,61.47,1,Month-to-month,614.7,1
2434,13,25.86,0,Month-to-month,336.18,1
2435,24,20.66,1,One year,495.84,0
2436,58,51.6,0,Month-to-month,2992.8,0
2437,46,47.15,0,Month-to-month,2168.9,0
2438,37,67.57,0,One year,2500.09,0
2439,24,112.36,0,Two year,2696.64,0
